setting,metric,world_EIGs,V_prior,alpha_prior,beta_prior,eps_fixed,sd_epsilon,infer_eps,sigma_true,window,r2_21,rmse21_full,rmse21_cv,b21,bg1,bg2,bg11,dev
2,kl,0.001,0.03,1.0,0.1,,1.0,True,0.1,exemplar_mean,0.2212738486170762,321.2969392683309,375.94359344928847,38.40908586130414,29.67708333333333,17.03125,9.333333333333334,12.119791666666668
2,kl,0.0031622776601683,0.03,1.0,0.1,,1.0,True,0.1,exemplar_mean,0.2397835553903882,317.4554874268475,374.3410264996427,66.47933093443642,19.104166666666668,9.927083333333334,6.427083333333333,7.5770833333333325
2,kl,0.01,0.03,1.0,0.1,,1.0,True,0.1,exemplar_mean,0.250220562949581,315.2687838214042,370.29863214716505,96.545805073062,12.6875,7.03125,3.9479166666666665,4.803125
2,kl,0.0316227766016837,0.03,1.0,0.1,,1.0,True,0.1,exemplar_mean,0.3014646530516556,304.3045192328245,326.22167347506456,149.85449256002207,8.614583333333334,4.208333333333333,2.1666666666666665,3.1895833333333337
2,kl,0.1,0.03,1.0,0.1,,1.0,True,0.1,exemplar_mean,0.270433290734045,310.9902066378346,359.9992971718865,258.3883980264173,4.958333333333333,3.0104166666666665,1.5833333333333333,2.208333333333333
2,kl,0.3162277660168379,0.03,1.0,0.1,,1.0,True,0.1,exemplar_mean,0.2454367278335784,316.2729430164969,371.8197139808872,333.00809271818895,3.583333333333333,2.2291666666666665,1.2083333333333333,1.609375
3,kl,3.162277660168379e-06,0.03,1.0,0.1,,1.0,True,0.2,exemplar_mean,0.1587837044529386,333.93969574075146,376.17944349293305,13.93104751297924,79.85416666666667,78.11458333333333,49.375,60.77395833333334
3,kl,1e-05,0.03,1.0,0.1,,1.0,True,0.2,exemplar_mean,0.1526297684665509,335.1589414792474,381.7878728211702,10.314878345416894,77.91666666666667,72.39583333333333,33.15625,46.95104166666666
3,kl,3.1622776601683795e-05,0.03,1.0,0.1,,1.0,True,0.2,exemplar_mean,0.1697065702817646,331.7645734745876,386.99706882092494,10.832867559075003,75.32291666666667,63.46875,23.70833333333333,36.114583333333336
3,kl,0.0001,0.03,1.0,0.1,,1.0,True,0.2,exemplar_mean,0.2223243296373679,321.0801555902852,377.4658376545628,14.073408883367556,67.125,45.125,17.666666666666668,27.461458333333333
3,kl,0.0003162277660168,0.03,1.0,0.1,,1.0,True,0.2,exemplar_mean,0.2845553286691052,307.9656192561635,344.8443757859276,21.670445203753783,53.052083333333336,30.385416666666668,11.697916666666666,19.378125
3,kl,0.001,0.03,1.0,0.1,,1.0,True,0.2,exemplar_mean,0.1976252666820822,326.13907176999265,379.51566018721,29.686417555494515,33.71875,19.40625,9.46875,12.335416666666667
3,kl,0.0031622776601683,0.03,1.0,0.1,,1.0,True,0.2,exemplar_mean,0.2957159574330073,305.5541121552716,334.86491051905296,57.23388031697871,22.15625,12.572916666666666,5.583333333333333,8.223958333333334
3,kl,0.01,0.03,1.0,0.1,,1.0,True,0.2,exemplar_mean,0.2274539009213791,320.0194766183885,376.7743079159296,84.79723101320644,13.447916666666666,7.708333333333333,3.8541666666666665,5.072916666666667
3,kl,0.0316227766016837,0.03,1.0,0.1,,1.0,True,0.2,exemplar_mean,0.2238922765192801,320.7563119489635,377.97414371678536,132.76163487987563,8.145833333333334,4.958333333333333,2.583333333333333,3.2677083333333328
3,kl,0.1,0.03,1.0,0.1,,1.0,True,0.2,exemplar_mean,0.2405960562611264,317.2857977175997,371.4679702970198,224.76776837709684,5.364583333333333,3.0625,1.8125,2.26875
3,kl,0.3162277660168379,0.03,1.0,0.1,,1.0,True,0.2,exemplar_mean,0.2448143561371974,316.4033487513564,369.5145196812354,383.7678237744328,3.4479166666666665,2.1666666666666665,1.3541666666666667,1.6083333333333332
4,kl,3.162277660168379e-06,0.03,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.0488213198864787,355.0955765695057,386.3940858560885,7.18467701151992,79.10416666666667,73.52083333333333,41.71875,53.37708333333334
4,kl,1e-05,0.03,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.0791534324537638,349.38788794878997,389.4023239934946,8.083351268751205,78.07291666666667,66.01041666666667,33.96875,41.77708333333332
4,kl,3.1622776601683795e-05,0.03,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.1527765603166023,335.12991005347214,386.6700118892913,11.246536967295787,74.26041666666667,47.895833333333336,22.33333333333333,30.97083333333333
4,kl,0.0001,0.03,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.1758361982733534,330.5376815684361,382.4983878524941,13.33048878030823,61.520833333333336,41.90625,17.71875,23.93020833333333
4,kl,0.0003162277660168,0.03,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.2140212482167194,322.78965773303696,378.4211814019423,20.29806981490748,46.53125,26.354166666666668,9.59375,15.354166666666668
4,kl,0.001,0.03,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.183973107131916,328.9019470199665,382.4553582843881,31.45658141632848,29.875,16.583333333333332,7.28125,10.13125
4,kl,0.0031622776601683,0.03,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.2299427778656783,319.50356459920624,369.7502956309749,53.753118293019504,20.28125,9.0625,4.739583333333333,6.371875
4,kl,0.01,0.03,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.2335009836029542,318.76454436845563,372.838824279164,91.88221941621347,12.4375,5.854166666666667,3.375,4.092708333333333
4,kl,0.0316227766016837,0.03,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.2047573503668509,324.6863570590858,378.0630958427899,141.42436820196502,7.427083333333333,4.15625,2.59375,2.8770833333333328
4,kl,0.1,0.03,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.1681668564558053,332.0720466411592,384.8433119684626,178.8745517214244,5.197916666666667,3.3541666666666665,1.6354166666666667,1.9520833333333336
4,kl,0.3162277660168379,0.03,1.0,1.0,,0.5,True,0.1,exemplar_mean,0.2233627424824508,320.8657184252037,375.56300109296575,351.802758491501,3.4166666666666665,2.125,1.3125,1.4968749999999995
5,kl,3.162277660168379e-06,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.0900563654956844,347.3133318111612,385.21865693506504,5.923760421166216,78.86458333333333,77.30208333333333,26.58333333333333,42.515625
5,kl,1e-05,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.1209341943571696,341.3696462718283,385.7002830386893,6.906596238827176,76.98958333333333,68.875,19.77083333333333,34.80833333333334
5,kl,3.1622776601683795e-05,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.1311314410741617,339.383910657277,390.1464269563818,7.859104657353462,75.67708333333333,62.708333333333336,15.59375,26.223958333333332
5,kl,0.0001,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.2013303784534623,325.3851971310131,382.31820985433063,12.862872359985518,66.73958333333333,39.0625,11.645833333333334,20.0875
5,kl,0.0003162277660168,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.2447135625075956,316.42446301520795,370.9744906038016,20.786662623229972,49.125,24.61458333333333,9.885416666666666,15.283333333333331
5,kl,0.001,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.2222721682275527,321.0909233906616,377.314009179555,30.175655682779706,33.052083333333336,16.25,6.78125,10.093750000000002
5,kl,0.0031622776601683,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.1887541878808865,327.93701751055136,380.0749943232994,50.491021531580024,18.92708333333333,10.885416666666666,4.822916666666667,6.533333333333333
5,kl,0.01,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.1895842644542247,327.76920000060795,377.62710045046185,78.46229135928792,12.791666666666666,6.520833333333333,3.2291666666666665,4.204166666666667
5,kl,0.0316227766016837,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.1863862511206228,328.41527470363957,382.5899613221515,135.3388591642127,7.59375,4.479166666666667,2.28125,2.9218749999999996
5,kl,0.1,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.247454844996158,315.84971594942635,370.6404974714659,223.49016535165515,5.375,2.9791666666666665,1.5729166666666667,2.0395833333333337
5,kl,0.3162277660168379,0.03,1.0,1.0,,0.5,True,0.2,exemplar_mean,0.1912128754949126,327.43969196562995,379.2185905274211,295.19226129318065,3.71875,2.114583333333333,1.25,1.43125
6,kl,3.162277660168379e-06,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.0762687167952173,349.934719872913,388.7599303468757,9.848575229599618,79.82291666666667,71.26041666666667,43.59375,52.8
6,kl,1e-05,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.1169952083428921,342.1336091719267,387.7126194152992,9.012430321409832,77.47916666666667,65.63541666666667,29.729166666666668,42.639583333333334
6,kl,3.1622776601683795e-05,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.1411496205965147,337.4216653504568,385.434777782554,10.26944549777296,77.11458333333333,55.19791666666666,21.072916666666668,33.775
6,kl,0.0001,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.2273331970273078,320.04447583096646,378.4794620146213,16.658613539178525,64.42708333333333,37.145833333333336,19.09375,23.744791666666664
6,kl,0.0003162277660168,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.1679507584263166,332.1151775596214,382.0060240745812,20.066881171572824,45.19791666666666,25.02083333333333,10.583333333333334,15.379166666666665
6,kl,0.001,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.231894752325923,319.0983619053641,372.80828957490894,34.26941825556655,30.760416666666668,16.927083333333332,7.489583333333333,9.985416666666667
6,kl,0.0031622776601683,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.2326781301870231,318.93559881934846,372.84404409687744,60.26737900456342,18.55208333333333,9.989583333333334,5.96875,6.627083333333334
6,kl,0.01,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.1970897506301926,326.2478884918679,380.10528445914406,84.05114383236764,12.041666666666666,6.6875,3.583333333333333,4.1572916666666675
6,kl,0.0316227766016837,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.2096043842375995,323.6953569239762,379.91004499725415,136.43902543661596,7.625,4.989583333333333,2.3229166666666665,2.8583333333333334
6,kl,0.1,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.2066727542714725,324.2951051279859,376.7749674543557,187.6127258200308,5.666666666666667,3.114583333333333,1.75,2.0041666666666664
6,kl,0.3162277660168379,0.03,1.0,1.0,,1.0,True,0.1,exemplar_mean,0.2538559129123455,314.5035554546417,363.5908235559984,343.7268766128353,3.7395833333333335,1.90625,1.1875,1.4677083333333334
7,kl,3.162277660168379e-06,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.0822329699299137,348.80317915858524,384.93230012327615,5.455547265012166,78.88541666666667,77.73958333333333,25.1875,41.25833333333333
7,kl,1e-05,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.1172929742664472,342.07591734446925,387.8030877818821,6.877576781572685,78.6875,68.3125,18.5,33.00520833333333
7,kl,3.1622776601683795e-05,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.1222046209670893,341.12288324027134,389.8777874455618,7.734052258683064,73.89583333333333,58.28125,16.229166666666668,26.522916666666664
7,kl,0.0001,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.158616397593188,333.97290219695094,386.930355021374,10.824762977852698,66.17708333333333,44.520833333333336,12.083333333333334,20.484374999999996
7,kl,0.0003162277660168,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.2105932814788109,323.4927991004937,378.5604730765081,17.446458748953635,53.22916666666666,25.135416666666668,9.8125,14.409375000000002
7,kl,0.001,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.2247830173473461,320.57219268363366,373.1865527780523,31.581585356845387,32.447916666666664,14.03125,6.53125,10.055208333333333
7,kl,0.0031622776601683,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.190150864743176,327.65460042718223,381.0175992033177,49.358702125844374,19.291666666666668,12.291666666666666,4.572916666666667,6.505208333333334
7,kl,0.01,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.2358345732464788,318.2789386091975,373.04007585890656,89.26060485201579,12.625,7.34375,3.25,4.417708333333334
7,kl,0.0316227766016837,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.2184066546682837,321.88788785447656,370.8126652414163,136.2593398354631,7.916666666666667,4.90625,2.2916666666666665,2.9635416666666665
7,kl,0.1,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.2156192799297393,322.46134696922724,377.2860791953548,238.63590624546947,4.927083333333333,2.895833333333333,1.8020833333333333,2.058333333333333
7,kl,0.3162277660168379,0.03,1.0,1.0,,1.0,True,0.2,exemplar_mean,0.2927754942412264,306.19130873711765,335.49986319948374,394.66779820480696,3.5625,1.9375,1.2708333333333333,1.5239583333333335
8,kl,3.162277660168379e-06,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.1508171412730432,335.51722269282277,372.1904902014835,24.736886440799132,79.98958333333333,78.94791666666667,61.083333333333336,70.153125
8,kl,1e-05,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.0834646177290531,348.569052804689,385.5273652150619,12.249758392795377,79.05208333333333,71.0625,48.645833333333336,59.15312499999999
8,kl,3.1622776601683795e-05,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.137481721031431,338.1414124888644,382.99304683401743,14.01028327342103,72.36458333333333,63.145833333333336,39.395833333333336,48.44270833333333
8,kl,0.0001,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.199039336146283,325.85155855778413,384.1380878838024,16.207561163181335,66.23958333333333,52.989583333333336,23.92708333333333,34.297916666666666
8,kl,0.0003162277660168,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.214968266874679,322.5951359578536,379.1489334724487,22.13279559431293,50.0,32.8125,18.53125,22.161458333333332
8,kl,0.001,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.220900940316175,321.37385973329236,373.4110804980114,31.994678514011323,34.020833333333336,20.53125,11.3125,14.326041666666669
8,kl,0.0031622776601683,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.302220827395635,304.1397676719158,339.1520778323373,64.01496848995518,20.78125,11.6875,6.3125,8.608333333333334
8,kl,0.01,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.2139526028284881,322.8037532397773,377.9545000246466,83.4557993092315,13.0625,7.947916666666667,3.9375,5.197916666666667
8,kl,0.0316227766016837,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.2970266943283167,305.2696476921058,336.6989002283458,150.72167993122372,8.447916666666666,4.90625,2.2604166666666665,3.378125
8,kl,0.1,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.3162643870734692,301.063640710553,326.8020300970505,237.99960687690373,5.583333333333333,3.4791666666666665,1.7291666666666667,2.34375
8,kl,0.3162277660168379,0.03,10.0,0.1,,0.5,True,0.1,exemplar_mean,0.3263928623218415,298.82542705611775,314.0096394375324,387.66162312285434,3.7291666666666665,2.052083333333333,1.375,1.7291666666666663
9,kl,3.162277660168379e-06,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.1738326317675368,330.93921110959974,364.52558451502176,21.84674490678608,79.875,78.78125,58.5,68.79479166666667
9,kl,1e-05,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.1331972567214267,338.9802121822191,380.860903159024,11.576007179094375,77.89583333333333,73.98958333333333,38.21875,55.0375
9,kl,3.1622776601683795e-05,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.1718391845089183,331.33822976901433,377.5855124240245,10.34091175166932,76.36458333333333,68.89583333333333,26.104166666666668,42.909375
9,kl,0.0001,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.1839250545981138,328.9116307322344,385.1093047874774,11.773427944148043,71.42708333333333,54.177083333333336,17.8125,30.47291666666667
9,kl,0.0003162277660168,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.2106591047024135,323.47931189406114,380.88625320235946,18.00417973461932,52.44791666666666,33.28125,13.416666666666666,21.386458333333337
9,kl,0.001,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.2031303204132564,325.0183340339481,381.3277075303559,24.832572377268487,37.5,24.46875,9.197916666666666,13.937499999999996
9,kl,0.0031622776601683,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.2115058853712665,323.3057559999449,378.8614955059983,44.723378040081855,21.21875,13.416666666666666,5.989583333333333,8.817708333333332
9,kl,0.01,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.2331770046729408,318.8319039367096,379.1452359091256,74.03659035100291,13.78125,9.614583333333334,3.875,5.459375
9,kl,0.0316227766016837,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.1843786142646561,328.82021646679794,382.3368202460094,114.45818897425484,7.90625,5.6875,2.53125,3.4395833333333337
9,kl,0.1,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.2593641854820653,313.34052245431104,363.6033818953788,233.88820238453377,5.114583333333333,3.5104166666666665,1.7604166666666667,2.339583333333333
9,kl,0.3162277660168379,0.03,10.0,0.1,,0.5,True,0.2,exemplar_mean,0.1904914018709159,327.58570470100807,381.4914065130979,324.24746005575787,3.3125,2.4166666666666665,1.2291666666666667,1.6885416666666664
10,kl,3.162277660168379e-06,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.2102242891412252,323.5683953778866,359.15084900789407,29.291670871378603,80.0,76.86458333333333,63.489583333333336,69.83333333333334
10,kl,1e-05,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.1801545223768449,329.6705945435807,366.0993204806268,18.16243570512046,78.92708333333333,74.08333333333333,50.583333333333336,60.28541666666666
10,kl,3.1622776601683795e-05,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.217017000679715,322.1739151976215,364.97825869612853,15.823060983479705,74.02083333333333,59.79166666666666,32.239583333333336,47.2
10,kl,0.0001,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.1430653597375175,337.0451313355275,385.59276335150935,14.54546224626946,59.76041666666666,49.54166666666666,23.822916666666668,33.203125
10,kl,0.0003162277660168,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.234791104229396,318.4961696571717,372.4548831274603,21.66908482133174,49.51041666666666,34.708333333333336,15.458333333333334,22.51875
10,kl,0.001,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.2307161158540896,319.34309190819454,374.52304303504945,40.00639911100085,28.78125,19.30208333333333,9.625,14.191666666666668
10,kl,0.0031622776601683,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.2461464161527722,316.1241761581788,371.73607734814175,61.85805888901551,18.510416666666668,11.083333333333334,6.895833333333333,8.547916666666667
10,kl,0.01,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.301921028616028,304.20509703611674,330.8621408012162,95.51341996237956,13.364583333333334,7.645833333333333,3.9895833333333335,5.4520833333333325
10,kl,0.0316227766016837,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.2846184017144996,307.95204395230763,357.0311291078338,146.88201597081243,8.59375,4.802083333333333,2.46875,3.3135416666666666
10,kl,0.1,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.2845536426024505,307.9659821425447,347.421022579396,218.66618009802752,5.833333333333333,3.2291666666666665,1.6354166666666667,2.3093749999999997
10,kl,0.3162277660168379,0.03,10.0,0.1,,1.0,True,0.1,exemplar_mean,0.2510788874459622,315.08827713132814,357.5194269986446,387.4774872223433,3.145833333333333,2.5625,1.2604166666666667,1.7010416666666668
11,kl,3.162277660168379e-06,0.03,10.0,0.1,,1.0,True,0.2,exemplar_mean,0.1489440515727938,335.88705333379284,368.2923816187608,19.155408771732844,79.8125,76.84375,57.59375,67.70416666666667
11,kl,1e-05,0.03,10.0,0.1,,1.0,True,0.2,exemplar_mean,0.1298374860858497,339.6365289170322,378.4039000727762,11.048377801641186,78.86458333333333,73.96875,37.708333333333336,55.434375
11,kl,3.1622776601683795e-05,0.03,10.0,0.1,,1.0,True,0.2,exemplar_mean,0.1357589280603172,338.4789456507913,384.3260824419905,9.545917128277935,76.0,65.4375,29.0,42.821875
11,kl,0.0001,0.03,10.0,0.1,,1.0,True,0.2,exemplar_mean,0.1955624153866393,326.55804342877957,380.340575932511,12.8826802931087,68.33333333333333,50.63541666666666,20.40625,31.37083333333333
11,kl,0.0003162277660168,0.03,10.0,0.1,,1.0,True,0.2,exemplar_mean,0.2044103433598023,324.75718836630057,381.1276404021049,17.069405188988632,52.1875,35.125,12.270833333333334,21.1
11,kl,0.001,0.03,10.0,0.1,,1.0,True,0.2,exemplar_mean,0.1991568438654603,325.82765508809007,381.7929750064007,25.425118299388338,37.395833333333336,22.916666666666668,9.708333333333334,13.377083333333337
11,kl,0.0031622776601683,0.03,10.0,0.1,,1.0,True,0.2,exemplar_mean,0.2720987463173425,310.63503945711096,349.8465336732275,51.547802322774615,21.322916666666668,13.4375,5.635416666666667,9.370833333333334
11,kl,0.01,0.03,10.0,0.1,,1.0,True,0.2,exemplar_mean,0.2202126641335617,321.5157833693648,377.3734051000885,76.03430222057773,13.958333333333334,8.770833333333334,3.9583333333333335,5.4020833333333345
11,kl,0.0316227766016837,0.03,10.0,0.1,,1.0,True,0.2,exemplar_mean,0.2352805869381719,318.3942868199147,374.98336529651976,134.6911076716825,8.145833333333334,5.5,2.177083333333333,3.4135416666666663
11,kl,0.1,0.03,10.0,0.1,,1.0,True,0.2,exemplar_mean,0.2305914884504298,319.36895835975565,375.1191023435558,181.4023594266085,5.979166666666667,3.4791666666666665,1.7604166666666667,2.282291666666667
11,kl,0.3162277660168379,0.03,10.0,0.1,,1.0,True,0.2,exemplar_mean,0.1648286826587708,332.73768752920006,383.0499024395217,312.22807622024976,3.21875,2.375,1.3958333333333333,1.6458333333333337
